OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"9183","141","2",YES,None,"52540","6585",ACT,REG,BUR,Burien,SW,NO,,S,NO,YES,"6",YelRed-Stop,"10",CURRENT,SW 152nd St,154.00000000000,FS,1982-02-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,154.00000000000,154.00000000000,1982-02-15T00:00:00.000Z,"24",ADA Access,"0",SW 152nd St,,N,None,None,Far side,BUR,YES,1262669.30000000005,"1262644",173846.89999999999,173847.50000000000,"98166","123",21st Ave SW,A1 <=2 rts,KCM,Toward,2in metal,Concrete,None,"0","4420"
"9184","141","2",UNK,None,"52550","57440",CLO,REG,BUR,Burien,SW,NO,,S,NO,UNK,"0",Unknown,"0",CURRENT,SW 154th St,120.00000000000,FS,1982-02-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,120.00000000000,120.00000000000,2011-02-05T00:00:00.000Z,"24",Unknown,"0",SW 154th St,,N,None,None,Far side,BUR,UNK,1262657.19999999995,"1262632",173230.39999999999,173230.70000000001,"98166",,21st Ave SW,Unknown,KCM,Away,2in metal,Cncrt-earth,None,"0","0"
"9325","141","2",UNK,Unknown,"50040","70990",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 136th St,161.90000000000,FS,1983-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,161.90000000000,161.90000000000,1993-01-12T00:00:00.000Z,"24",Unknown,"0",S 136th St,,N,UNK,Unknown,Far side,STC,UNK,1274258.50000000000,"1274283",178943.10000000001,178939.29999999999,"98168",,Des Moines Memorial Dr S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014597"
"9326","141","2",YES,None,"50050","71825",ACT,REG,STC,SeaTac,SC,NO,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 138th St,77.00000000000,FS,1983-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,77.00000000000,77.00000000000,1983-01-01T00:00:00.000Z,"24",Unknown,"0",S 138th St,,N,None,None,Far side,STC,YES,1274178.60000000009,"1274154",178397.79999999999,178401.50000000000,"98168","132",Des Moines Memorial Dr S,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,"0","4218"
"9581","141","2",UNK,None,"47644","40059",CLO,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"10",CURRENT,1st Ave S,171.60000000000,FS,1990-02-03T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,171.60000000000,171.60000000000,2007-09-28T00:00:00.000Z,"24",Unknown,"0",1st Ave S,,N,None,None,Far side,BUR,UNK,1269080.00000000000,"1269081",172614.29999999999,172639.29999999999,"98148",,SW 156th St,Unknown,KCM,Toward,2in metal,Base plate,Single,"0","0"
"9582","141","2",YES,None,"47646","40059",ACT,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"10",CURRENT,1st Ave S,299.90000000000,FS,2007-08-01T14:50:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,299.90000000000,299.90000000000,2014-06-26T00:00:00.000Z,"24",Unknown,"0",1st Ave S,,N,None,None,Far side,BUR,YES,1268951.80000000005,"1268952",172616.79999999999,172641.79999999999,"98166",F 121 166 180,SW 156th St,A2 <=6 rts,KCM,Toward,2in metal,Base plate,None,"1","3960"
"9583","141","2",UNK,Unknown,"47650","159303",CLO,REG,UNK,Unknown,SW,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,SW 154th St,12.70000000000,NS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,12.70000000000,12.70000000000,1989-02-02T00:00:00.000Z,"24",Unknown,"0",SW 154th St,,N,UNK,Unknown,Near side,BUR,UNK,1269269.50000000000,"1269295",173261.00000000000,173260.39999999999,"98148",,1st Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014684"
"9584","141","2",UNK,Unknown,"47651","43475",CLO,REG,UNK,Unknown,SW,UNK,,W,NO,UNK,"0",Unknown,"0",CURRENT,2nd Ave SW,19.00000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,638.90000000000,19.00000000000,1982-09-15T00:00:00.000Z,"24",Unknown,"0",2nd Ave SW,,N,UNK,Unknown,Near side,BUR,UNK,1268649.00000000000,"1268649",173930.70000000001,173955.70000000001,"98166",,SW 152nd St,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014683"
"9585","141","2",UNK,None,"47652","43475",CLO,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"50",CURRENT,2nd Ave SW,140.00000000000,NS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,517.90000000000,140.00000000000,2015-10-10T00:00:00.000Z,"24",Unknown,"0",2nd Ave SW,,N,None,None,Near side,BUR,UNK,1268770.00000000000,"1268770",173930.10000000001,173955.10000000001,"98166",,SW 152nd St,Unknown,KCM,Away,2in metal,Cncrt-asphlt,None,"0","0"
"9586","141","2",UNK,None,"47653","140281",CLO,REG,BUR,Burien,SW,NO,,W,NO,UNK,"0",Unknown,"10",CURRENT,4th Ave SW,50.00000000000,NS,1982-08-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,609.50000000000,50.00000000000,2015-10-10T00:00:00.000Z,"24",Unknown,"0",4th Ave SW,,N,None,None,Near side,BUR,UNK,1268020.50000000000,"1268021",173933.79999999999,173958.79999999999,"98166",,SW 152nd St,Unknown,KCM,Toward,2in metal,Base plate,None,"0","0"
