OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"19204","142","0",YES,None,"59718","225191",ACT,REG,RNT,Renton,SE,NO,,N,NO,NO,"0",Unknown,"0",NEXT,SE 160th St,31.00000000000,NS,1986-09-06T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,31.00000000000,31.00000000000,2009-07-11T00:00:00.000Z,"24",Unknown,"0",SE 160th St,,N,None,None,Near side,RNT,YES,1305847.89999999991,"1305873",170938.60000000001,170938.00000000000,"98058","102",116th Ave SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-asphlt,None,"0","5504"
"19205","142","0",YES,None,"59720","309473",ACT,REG,RNT,Renton,SE,NO,,N,NO,YES,"6",YelRed-Stop,"10",NEXT,Edmonds Way SE,100.00000000000,FS,1981-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,260.30000000000,99.90000000000,2011-04-18T00:00:00.000Z,"24",Unknown,"0",Edmonds Way SE,,N,None,None,Far side,RNT,YES,1305873.00000000000,"1305898",172787.00000000000,172786.39999999999,"98055","102",Edmonds Ave SE,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","5505"
"19206","142","0",NO,None,"59724","225488",ACT,REG,RNT,Renton,SE,NO,,W,NO,NO,"0",None,"0",NEXT,Royal Hills Dr SE,270.00000000000,FS,1987-02-07T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,270.00000000000,218.80000000000,2009-07-11T00:00:00.000Z,"24",Unknown,"0",Royal Hills Dr SE,,N,None,None,Far side,RNT,YES,1305630.39999999991,"1305634",173134.89999999999,173159.60000000001,"98055",102 148,Puget Dr SE,A1 <=2 rts,KCM,Away,Light,Band,None,"0","5506"
"19237","142","0",YES,None,"59730","290222",ACT,REG,RNT,Renton,SE,NO,,E,NO,UNK,"0",None,"10",NEXT,Lake Youngs Way SE,70.00000000000,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,70.00000000000,70.00000000000,2009-07-11T00:00:00.000Z,"24",Unknown,"0",Lake Youngs Way SE,,N,None,None,Far side,RNT,YES,1306511.80000000005,"1306526",173910.60000000001,173889.89999999999,"98058","148",SE Royal Hills Dr,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,Single,"0","5507"
"19238","142","0",YES,None,"59740","290628",ACT,REG,RNT,Renton,SE,NO,,W,NO,UNK,"0",YelRed-Stop,"30",NEXT,Gem Dr SE,66.20000000000,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,864.60000000000,66.20000000000,2011-04-19T00:00:00.000Z,"24",Unknown,"0",Gem Dr SE,,N,None,None,Far side,RNT,YES,1308058.89999999991,"1308063",173638.60000000001,173663.29999999999,"98058","148",SE Royal Hills Dr,A1 <=2 rts,KCM,Away,Light,Cncrt-earth,Single,"1","5508"
"19239","142","0",YES,None,"59750","290628",ACT,REG,RNT,Renton,SE,NO,,W,NO,UNK,"0",YelRed-Stop,"30",NEXT,Harader Dr SE,25.00000000000,NS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,25.00000000000,25.00000000000,2011-04-19T00:00:00.000Z,"24",Unknown,"0",Harader Dr SE,,N,None,None,Near side,RNT,YES,1307380.39999999991,"1307401",174071.60000000001,174086.00000000000,"98058","148",SE Royal Hills Dr,A1 <=2 rts,KCM,Away,2in metal,Cncrt-asphlt,None,"1","5509"
"19240","142","0",YES,None,"59760","289168",ACT,REG,RNT,Renton,SE,NO,,W,NO,UNK,"0",Unknown,"10",NEXT,Lake Youngs Way SE,60.00000000000,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,973.90000000000,59.90000000000,2009-07-11T00:00:00.000Z,"24",Unknown,"0",Lake Youngs Way SE,,N,None,None,Far side,RNT,YES,1306405.00000000000,"1306391",173836.89999999999,173857.39999999999,"98058","148",Royal Hills Dr SE,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,"0","5510"
"19241","142","0",UNK,Unknown,"59770","309579",CLO,REG,UNK,Unknown,SE,UNK,,W,NO,UNK,"0",Unknown,"0",NEXT,Rolling Hills Ave SE,76.20000000000,FS,1981-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,363.40000000000,76.20000000000,1988-09-17T00:00:00.000Z,"24",Unknown,"0",Rolling Hills Ave SE,,N,UNK,Unknown,Far side,RNT,UNK,1303253.30000000005,"1303253",171295.70000000001,171320.70000000001,"98055",,S Puget Dr,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014205"
"19242","142","0",NO,None,"59772","290126",ACT,REG,RNT,Renton,SE,NO,,W,NO,NO,"0",None,"0",NEXT,Rolling Hills Ave SE,44.10000000000,FS,1988-09-17T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,326.10000000000,44.10000000000,2018-10-26T00:00:00.000Z,"24",Unknown,"0",Rolling Hills Ave SE,,N,None,None,Far side,RNT,YES,1304817.10000000009,"1304798",172492.79999999999,172509.00000000000,"98055",102 148,Puget Dr SE,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,Single,"0","5511"
"19243","142","0",UNK,None,"59862","243483",CLO,REG,RNT,Renton,SE,NO,,W,NO,UNK,"0",Unknown,"10",NEXT,Oakesdale Ave SW,100.00000000000,FS,1990-06-28T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-04T00:00:00.000Z,955.00000000000,100.00000000000,2014-09-27T00:00:00.000Z,"24",Unknown,"0",Oakesdale Ave SW,,N,None,None,Far side,RNT,UNK,1293999.80000000005,"1293990",173767.00000000000,173790.00000000000,"98057",,SW Grady Way,Unknown,KCM,Toward,2in metal,Base plate,Double,"0","0"
