OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"1068","141","2",UNK,None,"58033","364247",CLO,RL,ST,Sound Transit,SC,NO,,S,NO,UNK,"0",Unknown,"70",CURRENT,S Longacres Way,115.00000000000,FS,2004-09-25T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,2863.10000000000,2863.10000000000,2014-06-07T00:00:00.000Z,"24",Unknown,"0",S Longacres Way,RAIL,N,None,None,Far side,TUK,UNK,1292351.80000000005,"1292377",171264.10000000001,171263.20000000001,"98057",,BN Inc Rd,Unknown,KCM,Toward,2in metal,Base plate,Single,"0","0"
"1087","141","2",UNK,Unknown,"61042","198586",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 150th St,62.80000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,62.80000000000,62.80000000000,1991-01-31T00:00:00.000Z,"24",Unknown,"0",S 150th St,,N,UNK,Unknown,Far side,TUK,UNK,1280837.69999999995,"1280861",174333.50000000000,174324.79999999999,"98188",,Tukwila Intl Blvd,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014101"
"1180","141","2",UNK,Unknown,"60982","368229",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,Tukwila Intl Blvd,44.10000000000,NM,1980-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,44.10000000000,44.10000000000,2004-10-19T00:00:00.000Z,"24",Unknown,"0",Tukwila Intl Blvd,,N,UNK,Unknown,Near middle,TUK,UNK,1279476.19999999995,"1279499",183612.60000000001,183622.89999999999,"98168",,Tukwila Intl Blvd,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014105"
"1181","141","2",YES,None,"60983","368226",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,YES,"6",YelRed-Stop,"70",CURRENT,SR 99 Ramp,425.20000000000,NS,2004-10-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,425.20000000000,425.20000000000,2013-02-12T00:00:00.000Z,"24",Unknown,"96",SR 99 Ramp,,N,None,None,Near side,TUK,YES,1279765.10000000009,"1279790",182632.29999999999,182637.60000000001,"98168","124",Tukwila Intl Blvd,Single,KCM,Away,2in metal,Base plate,Single,"1","5793"
"1183","141","2",YES,None,"60990","368225",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,YES,"6",YelRed-Stop,"0",CURRENT,S 130th St,204.10000000000,NS,1983-11-17T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,912.10000000000,204.10000000000,2018-01-18T00:00:00.000Z,"24",Unknown,"0",S 130th St,,N,None,None,Near side,TUK,YES,1280323.50000000000,"1280305",181171.50000000000,181155.20000000001,"98168","124",Tukwila Intl Blvd,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,"0","5794"
"1184","141","2",YES,None,"61000","368212",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,YES,"6",YelRed-Stop,"0",CURRENT,37th Ave S,300.00000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,188.50000000000,118.90000000000,2018-01-18T00:00:00.000Z,"24",Unknown,"0",37th Ave S,,N,None,None,Far side,TUK,YES,1281206.69999999995,"1281183",179709.00000000000,179702.50000000000,"98168","124",Tukwila Intl Blvd,A1 <=2 rts,KCM,Away,2in metal,Base plate,Single,"0","5795"
"1185","141","2",UNK,Unknown,"61010","139267",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,Tukwila Intl Blvd,13.70000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,323.30000000000,13.70000000000,2004-02-04T00:00:00.000Z,"24",Unknown,"0",Tukwila Intl Blvd,,N,UNK,Unknown,Near side,TUK,UNK,1281723.39999999991,"1281722",177725.29999999999,177700.29999999999,"98168",,S 140th St,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014103"
"1186","141","2",YES,None,"61012","198453",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,YES,"6",YelRed-Stop,"90",CURRENT,S 141st St,6.60000000000,FS,2004-02-05T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,6.60000000000,6.60000000000,2004-02-05T00:00:00.000Z,"24",Unknown,"96",S 141st St,,N,None,None,Far side,TUK,YES,1281793.50000000000,"1281769",177344.10000000001,177343.50000000000,"98168","124",Tukwila Intl Blvd,Single,KCM,Away,2in metal,Base plate,Single,"0","5796"
"1187","141","2",YES,None,"61020","368199",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,YES,"6",YelRed-Stop,"80",CURRENT,S 144th St,235.00000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,235.00000000000,147.00000000000,2018-01-18T00:00:00.000Z,"24",Unknown,"96",S 144th St,,N,None,None,Far side,TUK,YES,1281494.60000000009,"1281471",176147.00000000000,176155.70000000001,"98168",124 128,Tukwila Intl Blvd,Single,KCM,Away,2in metal,Base plate,Double,"0","5797"
"1188","141","2",UNK,Unknown,"61030","198483",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 146th St,123.40000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,123.40000000000,123.40000000000,1991-01-31T00:00:00.000Z,"24",Unknown,"0",S 146th St,,N,UNK,Unknown,Far side,TUK,UNK,1281313.89999999991,"1281290",175600.70000000001,175609.10000000001,"98168",,Tukwila Intl Blvd,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014102"
"1189","141","2",YES,None,"61040","198491",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,YES,"6",YelRed-Stop,"100",CURRENT,S 148th St,169.70000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,169.70000000000,169.70000000000,1960-01-01T00:00:00.000Z,"24",Unknown,"96",S 148th St,,N,None,None,Far side,TUK,YES,1281045.89999999991,"1281022",174902.39999999999,174910.89999999999,"98168",124 128,Tukwila Intl Blvd,Single,KCM,Away,2in metal,Base plate,Double,"0","5798"
"1564","141","2",UNK,Unknown,"41106","40065",CLO,REG,UNK,Unknown,SC,UNK,,E,NO,UNK,"0",Unknown,"0",CURRENT,Pedestrian Walk,76.60000000000,NS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,255.60000000000,76.60000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",Pedestrian Walk,,N,UNK,Unknown,Near side,TUK,UNK,1288878.80000000005,"1288880",173881.89999999999,173906.89999999999,"98188",,S 151st St,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014923"
"1565","141","2",UNK,Unknown,"41107","111882",CLO,REG,UNK,Unknown,SC,UNK,,S,NO,UNK,"0",Unknown,"0",CURRENT,S 153rd St,1.00000000000,NS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,255.30000000000,1.00000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",S 153rd St,,N,UNK,Unknown,Near side,TUK,UNK,1289233.00000000000,"1289209",172994.00000000000,172986.50000000000,"98188",,65th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014922"
"1567","141","2",UNK,Unknown,"41112","72554",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,Southcenter Blvd,150.60000000000,FS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,431.00000000000,150.60000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",Southcenter Blvd,,N,UNK,Unknown,Far side,TUK,UNK,1289481.89999999991,"1289457",172099.39999999999,172095.00000000000,"98188",,65th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014920"
"1568","141","2",UNK,Unknown,"41113","111882",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,S 153rd St,72.10000000000,FS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,184.20000000000,72.10000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",S 153rd St,,N,UNK,Unknown,Far side,TUK,UNK,1289211.39999999991,"1289188",173061.79999999999,173054.29999999999,"98188",,65th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014919"
"1569","141","2",UNK,Unknown,"41114","250890",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,65th Ave S,26.60000000000,NS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,883.30000000000,26.60000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",65th Ave S,,N,UNK,Unknown,Near side,TUK,UNK,1288949.50000000000,"1288925",173889.89999999999,173890.50000000000,"98188",,Pedestrian Walk,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014918"
"1570","141","2",UNK,Unknown,"41115","89946",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,62nd Ave S,44.40000000000,FS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,172.20000000000,44.40000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",62nd Ave S,,N,UNK,Unknown,Far side,TUK,UNK,1288284.50000000000,"1288282",174576.79999999999,174601.70000000001,"98168",,S 149th St,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014917"
"1571","141","2",UNK,Unknown,"41116","144657",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,Pedestrian Walk,80.60000000000,OP,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,916.20000000000,80.60000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",Pedestrian Walk,,N,UNK,Unknown,Opposite to,TUK,UNK,1287811.50000000000,"1287837",175271.10000000001,175270.50000000000,"98168",,59th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014916"
"1572","141","2",UNK,Unknown,"41117","45340",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,S 144th St,33.30000000000,FS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,634.20000000000,33.30000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",S 144th St,,N,UNK,Unknown,Far side,TUK,UNK,1287413.30000000005,"1287438",176227.29999999999,176226.70000000001,"98168",,58th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014915"
"1573","141","2",UNK,Unknown,"41118","163580",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,S 142nd St,36.70000000000,FS,1998-09-19T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,539.90000000000,36.70000000000,2004-09-24T00:00:00.000Z,"24",Unknown,"0",S 142nd St,,N,UNK,Unknown,Far side,TUK,UNK,1287425.00000000000,"1287450",176898.10000000001,176897.79999999999,"98168",,58th Ave S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014914"
"1574","141","2",YES,Unknown,"41119","15883",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,YES,"6",YelRed-Stop,"10",CURRENT,S 144th St,68.10000000000,NS,2009-10-30T13:03:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,68.10000000000,68.10000000000,2009-10-31T00:00:00.000Z,"24",Unknown,"60",S 144th St,,N,None,None,Near side,TUK,YES,1282370.00000000000,"1282395",176266.89999999999,176266.60000000001,"98168","128",42nd Ave S,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"0","100000656"
"1709","141","2",LTD,None,"49350","99916",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,YES,"6",YelRed-Stop,"10",CURRENT,S 152nd St,30.50000000000,FS,2004-09-25T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,331.30000000000,30.50000000000,2014-05-20T00:00:00.000Z,"24",Unknown,"0",S 152nd St,,N,None,None,Far side,TUK,YES,1282320.69999999995,"1282346",173711.10000000001,173710.79999999999,"98188","128",42nd Ave S,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"0","4118"
"1742","141","2",UNK,None,"53313","153459",CLO,REG,TUK,Tukwila,SC,NO,,E,NO,UNK,"0",Unknown,"0",CURRENT,Military Rd S,135.00000000000,FS,2009-07-29T09:44:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,135.00000000000,135.00000000000,2012-03-06T00:00:00.000Z,"24",Unknown,"0",Military Rd S,,N,None,None,Far side,TUK,UNK,1280486.39999999991,"1280485",174408.60000000001,174383.60000000001,"98188",,S 150th St,Unknown,KCM,Toward,2in metal,Cncrt-earth,None,"0","0"
"1790","141","2",UNK,Unknown,"31632","131100",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,Access Rd,7.30000000000,AT,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,343.10000000000,7.30000000000,1997-08-19T00:00:00.000Z,"26",Unknown,"0",Access Rd,,N,UNK,Unknown,At cross st,TUK,UNK,1278151.30000000005,"1278174",193533.89999999999,193543.60000000001,"98108",,East Marginal Way S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100015168"
"1791","141","2",YES,None,"31635","32929",INA,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"50",CURRENT,S 92nd Pl,20.00000000000,NS,2017-04-07T14:22:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,20.00000000000,20.00000000000,2017-04-07T00:00:00.000Z,"26",Unknown,"0",S 92nd Pl,,N,None,None,Near side,TUK,YES,1278161.69999999995,"1278185",193508.70000000001,193518.39999999999,"98108",,East Marginal Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,"0","100012342"
"1792","141","2",UNK,Unknown,"31640","36619",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,S 90th St,76.40000000000,AT,1982-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,76.40000000000,76.40000000000,1997-08-19T00:00:00.000Z,"26",Unknown,"0",S 90th St,,N,UNK,Unknown,At cross st,TUK,UNK,1277897.39999999991,"1277921",194143.89999999999,194153.60000000001,"98108",,East Marginal Way S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100015167"
"1793","141","2",YES,None,"31641","86736",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"50",CURRENT,S 87th Pl,15.00000000000,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,15.00000000000,15.00000000000,2010-10-16T00:00:00.000Z,"26",Unknown,"0",S 87th Pl,,N,None,None,Near side,TUK,YES,1277674.00000000000,"1277697",194684.50000000000,194693.89999999999,"98108",124 154,East Marginal Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,"0","2722"
"1839","141","2",UNK,Unknown,"31642","166508",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,Boeing AcRd,274.00000000000,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1310.50000000000,274.00000000000,1997-08-19T00:00:00.000Z,"26",Unknown,"0",Boeing AcRd,,N,UNK,Unknown,Far side,TUK,UNK,1277173.80000000005,"1277151",195890.00000000000,195880.29999999999,"98108",,East Marginal Way S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100015166"
"1840","141","2",YES,None,"31650","166508",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"50",CURRENT,S 81st Pl,300.00000000000,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,300.00000000000,300.00000000000,1981-09-15T00:00:00.000Z,"26",Unknown,"0",S 81st Pl,,N,None,None,Near side,TUK,YES,1276654.00000000000,"1276673",196751.10000000001,196768.00000000000,"98108",124 154,East Marginal Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,"0","2723"
"3053","141","2",YES,None,"60920","368192",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,YES,"6",YelRed-Stop,"70",CURRENT,S 152nd St,238.80000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,238.80000000000,238.80000000000,2018-01-18T00:00:00.000Z,"24",Unknown,"96",S 152nd St,,N,None,None,Far side,TUK,YES,1280727.50000000000,"1280751",173954.00000000000,173944.60000000001,"98188",124 128,Tukwila Intl Blvd,Single,KCM,Away,2in metal,Base plate,Double,"0","5784"
"3054","141","2",YES,Other Agency,"60921","244145",ACT,RL,TUK,Tukwila,SC,NO,"1",W,NO,YES,"6",Unknown,"0",CURRENT,Tukwila LLR AcRd,20.30000000000,NS,2009-06-11T15:16:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,56.00000000000,20.30000000000,2009-06-13T00:00:00.000Z,"79",Unknown,"0",Tukwila LLR AcRd,LTRL,N,None,H Panel,Near side,TUK,NO,1280490.19999999995,"1280502",172710.70000000001,172732.79999999999,"98188",A 640,Tukwila LLR AcRd,Non-Metro,ST,None,None,None,None,"0","5785"
"3055","141","2",YES,Unknown,"60922","244139",ACT,REG,TUK,Tukwila,SC,NO,"2",W,NO,YES,"6",YelRed-Stop,"0",CURRENT,Tukwila LLR AcRd,88.10000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,126.00000000000,88.10000000000,2009-06-13T00:00:00.000Z,"79",Unknown,"0",Tukwila LLR AcRd,LTRL,N,None,None,Near side,TUK,NO,1280617.10000000009,"1280629",172642.50000000000,172664.50000000000,"98188",F 124N 128,Tukwila LLR AcRd,Non-Metro,ST,None,None,None,None,"0","5786"
"3227","141","2",YES,None,"58088","70255",ACT,REG,TUK,Tukwila,SC,NO,,W,NO,UNK,"0",YelRed-Stop,"10",CURRENT,Sperry Dr,99.80000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,781.00000000000,99.80000000000,2013-09-28T00:00:00.000Z,"24",Unknown,"0",Sperry Dr,,N,None,None,Far side,TUK,YES,1290310.50000000000,"1290311",164175.39999999999,164200.39999999999,"98188",150 906,S 180th St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,Single,"1","5219"
"3451","141","2",UNK,Unknown,"31600","92715",CLO,LAY,UNK,Unknown,SC,UNK,,W,NO,UNK,"0",Unknown,"0",CURRENT,Tukwila Intl Blvd,419.20000000000,NM,1981-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,419.20000000000,419.20000000000,2000-02-05T00:00:00.000Z,"26",Unknown,"0",Tukwila Intl Blvd,,N,UNK,Unknown,Near middle,TUK,UNK,1280030.89999999991,"1280032",186888.89999999999,186913.89999999999,"98168",,S 112th St,Unknown,UNK,,Unknown,Unknown,UNK,"0","100015170"
"3452","141","2",YES,None,"31610","166463",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"90",CURRENT,S 112th St,120.00000000000,FS,1981-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,906.70000000000,120.00000000000,1981-05-15T00:00:00.000Z,"26",Unknown,"0",S 112th St,,N,None,None,Far side,TUK,YES,1279653.19999999995,"1279677",187015.39999999999,187006.60000000001,"98168",124 154,Tukwila Intl Blvd,A1 <=2 rts,KCM,Toward,2in metal,Concrete,Single,"1","2717"
"3453","141","2",UNK,Unknown,"31611","55048",CLO,REG,UNK,Unknown,SC,UNK,,N,NO,UNK,"0",Unknown,"0",CURRENT,S 102nd St,23.40000000000,AT,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,23.40000000000,23.40000000000,1997-08-19T00:00:00.000Z,"26",Unknown,"0",S 102nd St,,N,UNK,Unknown,At cross st,TUK,UNK,1279601.69999999995,"1279579",190055.29999999999,190045.60000000001,"98168",,East Marginal Way S,Unknown,UNK,,Unknown,Unknown,UNK,"0","100015169"
"3454","141","2",YES,None,"31613","16067",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"10",CURRENT,S Boeing AcRd,1015.00000000000,FM,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,103.90000000000,11.70000000000,2005-06-04T00:00:00.000Z,"26",Unknown,"0",S Boeing AcRd,,N,None,None,Far middle,TUK,YES,1279880.39999999991,"1279903",189414.70000000001,189424.70000000001,"98168",124 154,East Marginal Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,None,"0","2718"
"3455","141","2",YES,None,"31620","168716",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"10",CURRENT,S Norfolk St,190.30000000000,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1552.10000000000,190.30000000000,1981-09-15T00:00:00.000Z,"26",Unknown,"0",S Norfolk St,,N,None,None,Far side,TUK,YES,1279384.80000000005,"1279408",190580.39999999999,190590.10000000001,"98108",124 154,East Marginal Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,Single,"1","2719"
"3500","141","2",YES,None,"31630","111548",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,YES,"4",YelRed-Stop,"110",CURRENT,S 96th Pl,130.30000000000,FS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,588.00000000000,130.30000000000,2010-06-12T00:00:00.000Z,"26",Unknown,"0",S 96th Pl,,N,None,None,Far side,TUK,YES,1278740.10000000009,"1278763",192134.39999999999,192144.39999999999,"98108",124 154,East Marginal Way S,A1 <=2 rts,KCM,Flush,None,None,Double,"0","2720"
"3501","141","2",YES,None,"31631","111548",ACT,REG,TUK,Tukwila,SC,NO,,N,NO,UNK,"0",Unknown,"10",CURRENT,S 94th Pl,80.00000000000,NS,1981-09-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,80.00000000000,80.00000000000,2013-01-03T00:00:00.000Z,"26",Unknown,"0",S 94th Pl,,N,None,None,Near side,TUK,YES,1278538.39999999991,"1278561",192600.70000000001,192610.70000000001,"98108",124 154,East Marginal Way S,A1 <=2 rts,KCM,Away,2in metal,Base plate,Single,"1","2721"
"3825","141","2",YES,None,"41247","107013",ACT,REG,TUK,Tukwila,SC,NO,,E,NO,UNK,"0",Unknown,"10",CURRENT,53rd Ave S,15.00000000000,AT,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,15.00000000000,15.00000000000,2015-03-24T00:00:00.000Z,"24",Unknown,"0",53rd Ave S,,N,None,None,At cross st,TUK,YES,1285576.39999999991,"1285576",176225.50000000000,176200.50000000000,"98168","128",S 144th St,A1 <=2 rts,KCM,Toward,2in metal,Base plate,None,"0","3543"
"3826","141","2",LTD,None,"41248","34255",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,UNK,"0",Unknown,"10",CURRENT,S 150th St,335.00000000000,OP,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,335.00000000000,335.00000000000,2012-12-18T00:00:00.000Z,"24",Unknown,"0",S 150th St,,N,None,None,Opposite to,TUK,YES,1285887.60000000009,"1285863",174067.39999999999,174067.10000000001,"98168","128",Macadam Rd S,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,"0","3544"
"3827","141","2",UNK,Unknown,"41249","250847",CLO,REG,UNK,Unknown,SC,UNK,,E,NO,UNK,"0",Unknown,"0",CURRENT,Southcenter Mall AcRd,9.80000000000,FM,1981-05-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,9.80000000000,9.80000000000,1983-09-10T00:00:00.000Z,"24",Unknown,"0",Southcenter Mall AcRd,,N,UNK,Unknown,Far middle,TUK,UNK,1287212.10000000009,"1287211",171324.20000000001,171299.20000000001,"98188",,Southcenter Mall AcRd,Unknown,UNK,,Unknown,Unknown,UNK,"0","100014892"
"3828","141","2",NO,None,"41250","90139",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,UNK,"0",Unknown,"10",CURRENT,S 152nd St,54.50000000000,FS,1980-08-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,54.50000000000,54.50000000000,1980-08-15T00:00:00.000Z,"24",Unknown,"0",S 152nd St,,N,None,None,Far side,TUK,YES,1286040.00000000000,"1286017",173507.79999999999,173497.79999999999,"98188","128",Macadam Rd S,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,"0","3545"
"3829","141","2",YES,None,"41251","166610",ACT,REG,TUK,Tukwila,SC,NO,,S,NO,UNK,"0",Unknown,"10",CURRENT,Southcenter Blvd,60.00000000000,NS,1980-08-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,1192.10000000000,67.40000000000,1980-08-15T00:00:00.000Z,"24",Unknown,"0",Southcenter Blvd,,N,None,None,Near side,TUK,YES,1287053.10000000009,"1287030",172767.29999999999,172777.29999999999,"98188","128",Macadam Rd S,A1 <=2 rts,KCM,Toward,Light,Band,None,"0","3546"
"4408","141","2",UNK,Unknown,"23940","156264",CLO,REG,UNK,Unknown,SC,UNK,,W,NO,UNK,"0",Unknown,"0",CURRENT,East Marginal Way S,129.80000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-04-08T00:00:00.000Z,585.30000000000,129.80000000000,1980-01-01T00:00:00.000Z,"24",Unknown,"0",East Marginal Way S,,N,UNK,Unknown,Near side,TUK,UNK,1281287.00000000000,"1281287",182999.89999999999,183024.89999999999,"98168",,S 124th St,Unknown,UNK,,Unknown,Unknown,UNK,"0","100015342"
