OBJECTID,CHANGE_NUM,MINOR_CHAN,ACCESSIBIL,ACCESSORY_,STOP_ID,TRANS_LINK,STOP_STATU,STOP_TYPE,AUTH_CODE,AUTH_NAME,TRF_DISTRI,AWNING,BAY_CODE,BEARING_CO,BIKE_RACK,CURB,CURB_HEIGH,CURBPAINT,CURBPAINTL,CURRENT_NE,CF_CROSS_S,CF_DIST_FR,CF_INTERSE,DATE_CREAT,DATE_LAST_,DB_MOD_DAT,DISPLACEME,DIST_FROM_,EFFECTIVE_,FARE_ZONE,FRDOORLAND,FRDOORSIDE,HASTUS_CRO,IMT_CONNEC,IN_SERVICE,INFOSIGN_A,INFOSIGN,INTERSECTI,JURISDICTI,KCM_MANAGE,XCOORD,XCOORD_OFF,YCOORD,YCOORD_OFF,ZIPCODE,ROUTE_LIST,ON_STREET_,ROUTESIGN,ROUTESIGN_,SIGN_MOUNT,SIGNPOST,SIGNPOST_A,SCHEDULE_H,NUM_SHELTE,GISOBJID
"38534","141","1",YES,None,"46830","262919",ACT,REG,KC,King County,CB,NO,,N,NO,NO,"0",None,"0",IN SERVICE,SW 178th St,190.30000000000,NS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,426.10000000000,190.30000000000,1981-03-15T00:00:00.000Z,"39",Unknown,"0",SW 178th St,,Y,None,None,Near side,KC,YES,1237806.89999999991,"1237832",166548.70000000001,166548.10000000001,"98070",118 118E 119 119E,Vashon Hwy SW,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,Single,"0","3889"
"38535","141","1",YES,None,"46840","262982",ACT,REG,KC,King County,CB,NO,,N,NO,YES,"6",YelRed-Stop,"60",IN SERVICE,SW Bank Rd,99.90000000000,FS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,99.90000000000,99.90000000000,1981-03-15T00:00:00.000Z,"39",Unknown,"0",SW Bank Rd,,Y,None,None,Far side,KC,YES,1237826.69999999995,"1237852",167556.50000000000,167555.60000000001,"98070",118 118E 119 119E,Vashon Hwy SW,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-asphlt,Single,"0","3890"
"38536","141","1",YES,None,"46850","262964",ACT,REG,KC,King County,CB,NO,,N,NO,UNK,"0",Unknown,"50",IN SERVICE,SW 171st St,71.70000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,1055.00000000000,71.70000000000,1960-01-01T00:00:00.000Z,"39",Unknown,"0",SW 171st St,,Y,None,None,Near side,KC,YES,1237872.60000000009,"1237898",169171.60000000001,169171.00000000000,"98070",118 118E 119 119E,Vashon Hwy SW,A1 <=2 rts,KCM,Away,2in metal,Unknown,Single,"1","3891"
"38653","141","1",YES,None,"46770","263025",ACT,RL,KC,King County,CB,NO,,N,NO,YES,"6",YelRed-Stop,"60",IN SERVICE,SW Burton Dr,72.90000000000,FS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,72.90000000000,72.90000000000,1960-01-01T00:00:00.000Z,"39",ADA Access,"60",SW Burton Dr,,Y,None,None,Far side,KC,YES,1236041.00000000000,"1236066",146330.70000000001,146330.10000000001,"98070",118E 118,Vashon Hwy SW,A1 <=2 rts,KCM,Toward,2in metal,Base plate,Single,"1","3879"
"38654","141","1",YES,Unknown,"46773","262976",ACT,REG,KC,King County,CB,NO,,S,NO,NO,"0",None,"0",IN SERVICE,SW 158th St,369.70000000000,FS,2008-02-14T10:02:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,599.00000000000,369.70000000000,2008-02-23T00:00:00.000Z,"39",Unknown,"0",SW 158th St,,Y,None,None,Far side,KC,YES,1237975.39999999991,"1237950",173035.00000000000,173035.89999999999,"98070",118 118E 119 119E,Vashon Hwy SW,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,Unknown,"0","3880"
"37979","141","1",YES,Unknown,"46870","262976",ACT,REG,KC,King County,CB,NO,,N,NO,NO,"0",None,"0",IN SERVICE,SW 158th St,420.60000000000,NS,2008-02-14T08:53:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,548.10000000000,420.60000000000,2008-02-23T00:00:00.000Z,"39",Unknown,"0",SW 158th St,,Y,None,None,Near side,KC,YES,1237973.30000000005,"1237998",172984.10000000001,172983.20000000001,"98070",118 118E 119 119E,Vashon Hwy SW,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","3892"
"39051","141","1",YES,None,"46776","262656",ACT,REG,KC,King County,CB,NO,,N,NO,NO,"0",None,"0",IN SERVICE,SW Ellisport Rd,7.70000000000,AT,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,252.00000000000,7.70000000000,2010-04-05T00:00:00.000Z,"39",Unknown,"0",SW Ellisport Rd,,Y,None,None,At cross st,KC,YES,1242561.89999999991,"1242578",156438.60000000001,156457.60000000001,"98070",119E 119,Dockton Rd SW,A1 <=2 rts,KCM,Away,4in wood,Band,None,"0","3881"
"39052","141","1",UNK,Unknown,"46777","19108",CLO,REG,KC,King County,CB,NO,,S,NO,NO,"0",None,"0",IN SERVICE,SW 153rd St,386.20000000000,NS,2008-01-08T12:24:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,650.00000000000,386.20000000000,2010-07-10T00:00:00.000Z,"39",Unknown,"0",SW 153rd St,,Y,Unknown,Unknown,Near side,KC,UNK,1238034.50000000000,"1238010",174718.79999999999,174719.70000000001,"98070",,Vashon Hwy SW,Unknown,KCM,None,None,None,None,"0","0"
"39054","141","1",YES,Unknown,"46785","266335",ACT,REG,KC,King County,CB,NO,,W,NO,NO,"0",None,"0",IN SERVICE,Vashon Hwy SW,1110.00000000000,NS,2004-06-23T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,87.10000000000,87.10000000000,2017-09-22T00:00:00.000Z,"39",Unknown,"0",Vashon Hwy SW,,Y,None,None,Near side,KC,YES,1238735.30000000005,"1238736",158149.89999999999,158174.89999999999,"98070",119E 119,SW 204th St,A1 <=2 rts,KCM,Toward,2in metal,Cncrt-earth,None,"0","3883"
"40405","141","1",UNK,Unknown,"92011","363943",ACT,LAY,UNK,Unknown,CB,UNK,,S,NO,UNK,"0",Unknown,"0",IN SERVICE,Vashon Base AcRd,49.90000000000,FM,2016-09-10T04:30:00.000Z,2019-01-30T20:33:00.000Z,2019-03-25T00:00:00.000Z,190.40000000000,49.90000000000,2016-09-10T00:00:00.000Z,"39",Unknown,"0",Vashon Base AcRd,,Y,UNK,Unknown,Far middle,KC,UNK,1237184.19999999995,"1237176",160657.10000000001,160680.70000000001,"98070",,Vashon Base AcRd,Unknown,UNK,,Unknown,Unknown,UNK,"0","100012404"
"40653","141","1",YES,None,"47230","263025",ACT,REG,KC,King County,CB,NO,,S,NO,YES,"6",YelRed-Stop,"0",IN SERVICE,SW Burton Dr,44.80000000000,NS,1981-03-15T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,44.80000000000,44.80000000000,2016-03-26T00:00:00.000Z,"39",Unknown,"0",SW Burton Dr,,Y,None,None,Near side,KC,YES,1236040.10000000009,"1236015",146302.60000000001,146303.20000000001,"98070",118E 118,Vashon Hwy SW,None,KCM,None,None,None,None,"0","3899"
"40654","141","1",NO,None,"47235","136275",ACT,REG,KC,King County,CB,NO,,S,NO,NO,"0",None,"0",IN SERVICE,SW Burton Dr,220.00000000000,NS,1986-06-28T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,220.00000000000,220.00000000000,1986-06-28T00:00:00.000Z,"39",Unknown,"0",SW Burton Dr,,Y,None,None,Near side,KC,YES,1235668.00000000000,"1235643",146480.60000000001,146481.50000000000,"98070","118",104th Ave SW,A1 <=2 rts,KCM,Away,2in metal,Cncrt-earth,None,"0","3900"
"40655","141","1",YES,None,"47240","262982",ACT,REG,KC,King County,CB,NO,,S,NO,UNK,"0",Unknown,"70",IN SERVICE,SW Bank Rd,21.00000000000,NS,1960-01-01T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,21.00000000000,21.00000000000,1960-01-01T00:00:00.000Z,"39",Unknown,"0",SW Bank Rd,,Y,None,None,Near side,KC,YES,1237824.39999999991,"1237799",167477.60000000001,167478.20000000001,"98070",118 118E 119 119E,Vashon Hwy SW,A1 <=2 rts,KCM,Away,2in metal,Unknown,Single,"0","3901"
"40656","141","1",NO,None,"47255","42616",ACT,RL,KC,King County,CB,NO,,W,NO,NO,"0",Unknown,"0",IN SERVICE,SR 163fy,65.20000000000,NS,1983-09-10T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,846.50000000000,65.20000000000,2017-09-22T00:00:00.000Z,"39",Unknown,"0",SR 163fy,FRY,Y,None,None,Near side,KC,YES,1225489.39999999991,"1225506",125948.20000000000,125967.00000000000,"98070",118E 118,SW Tahlequah Rd,A1 <=2 rts,KCM,Toward,2in metal,Earth,Single,"0","3902"
"41412","141","1",YES,None,"53976","353901",INA,REG,BUR,Burien,CB,NO,,S,NO,UNK,"0",Unknown,"0",IN SERVICE,SW 158th St,52.00000000000,FS,1997-09-20T04:30:00.000Z,2019-01-30T20:32:00.000Z,2019-03-25T00:00:00.000Z,1.00000000000,1.00000000000,2005-02-12T00:00:00.000Z,"39",Unknown,"0",SW 158th St,,Y,None,None,Far side,KC,YES,1225439.60000000009,"1225457",125990.39999999999,125972.70000000000,"98070",,SR 163fy,None,KCM,Toward,2in metal,Cncrt-earth,None,"0","100000427"
